,,,,
Produit,Marque,Code-barres,Lot,DDM
BIBIMBAP 350g  PICARD ,Picard,3270160866120,C301811182,01/12/21
BIBIMBAP 350g  PICARD ,Picard,3270160866120,C301781163,01/12/21
praline sesame et bonbons de chocolat ganache yuzu sesame,WEISS,,53097,01/03/21
"Praline cooking sesame 2,5 kg",WEISS,,51790,01/03/21
"Praline cooking sesame 2,5 kg",WEISS,,51586,01/03/21
Salade de Choux rouge et raisins 160g ,CARTE NATURE,3760018883428,E294,17/11/20
Salade de Choux rouge et raisins 160g ,CARTE NATURE,3760018883428,E295,18/11/20
Salade de Choux rouge et raisins 160g ,CARTE NATURE,3760018883428, E300,23/11/20
Salade de Choux rouge et raisins 160g ,CARTE NATURE,3760018883428, E301,24/11/20
Salade de Choux rouge et raisins 160g ,CARTE NATURE,3760018883428,E307,30/11/20
"Salade de chou a la Japonaise 1,5kg ",KAMBIO,3760018883725,E295,18/11/20
"Salade de chou a la Japonaise 1,5kg ",KAMBIO,3760018883725,E302,25/11/20
"Salade VITALITE, Carottes & pois chiches au cumin 160g ",CARTE NATURE,3700477660826,E295,18/11/20
"Salade VITALITE, Carottes & pois chiches au cumin 160g ",CARTE NATURE,3700477660826, E300,23/11/20
"Salade VITALITE, Carottes & pois chiches au cumin 160g ",CARTE NATURE,3700477660826, E301,24/44/20
"Salade VITALITE, Carottes & pois chiches au cumin 160g ",CARTE NATURE,3700477660826,E307,30/11/20
Salade vitalite carottes & coriandre 160g ,JARDIN BIO,3700477661007,E295,18/11/20
Salade vitalite carottes & coriandre 160g ,JARDIN BIO,3700477661007, E300,23/11/20
Salade vitalite carottes & coriandre 160g ,JARDIN BIO,3700477661007, E301,24/11/20
Salade vitalite carottes & coriandre 160g ,JARDIN BIO,3700477661007, E307,30/11/20
Salade Gourmande 280g ,LA VIE CLAIRE,3266191210148,E289,02/11/20
Salade Gourmande 280g ,LA VIE CLAIRE,3266191210148,E296,09/11/20
Salade Gourmande 280g ,LA VIE CLAIRE,3266191210148,E304,17/11/20
Salade sportive 280g ,LA VIE CLAIRE,3266191210155,E289,02/11/20
Salade sportive 280g ,LA VIE CLAIRE,3266191210155,E296,09/11/20
Salade sportive 280g ,LA VIE CLAIRE,3266191210155,E304,17/11/20
Bouchees pois chiches & mozzarella a la menthe 180g ,CARTE NATURE,3700477661885,E290,11/11/20
Bouchees pois chiches & mozzarella a la menthe 180g ,CARTE NATURE,3700477661885,E294,15/01/20
Bouchees pois chiches & mozzarella a la menthe 180g ,CARTE NATURE,3700477661885,E296,17/11/20
Bouchees pois chiches & mozzarella a la menthe 180g ,CARTE NATURE,3700477661885,E300,21/11/20
Bouchees pois chiches & mozzarella a la menthe 180g ,CARTE NATURE,3700477661885,E301,22/11/20
Bouchees pois chiches & mozzarella a la menthe 180g ,CARTE NATURE,3700477661885,E302,23/11/20
Bouchees pois chiches & mozzarella a la menthe 180g ,CARTE NATURE,3700477661885,E303,24/11/20
Bouchees pois chiches & mozzarella a la menthe 180g ,CARTE NATURE,3700477661885,E307,28/11/20
Bouchees pois chiches & mozzarella a la menthe 180g ,CARTE NATURE,3700477661885,E308,29/11/20
Puree de sesame Tahin bio 350g,JARDIN BIO,3456300008494,E201481,31/07/23
Puree de sesame Tahin bio 350g,JARDIN BIO,3456300008494,E201466,30/09/23
Puree de sesame Tahin bio 350g,JARDIN BIO,3456300008494,E200761,31/07/23
Puree de sesame Tahin bio 350g,JARDIN BIO,3456300008494,E200514,30/06/23
Puree de sesame Tahin bio 350g,JARDIN BIO,3456300008494,E198203,31/05/23
Puree de sesame Tahin bio 350g,JARDIN BIO,3456300008494,E197135,30/04/23
Galettes riz complet & sesame au riz de Camargue 130g,U BIO,3256220280150,1320280,06/10/21
Lot de 2 « sesame »,Gerble,3175681122628,,15/04/21
10 Mini Cheeseburgers surgeles,Auchan,3596710391295,101460113,18/08/21
10 Mini Cheeseburgers surgeles,Auchan,3596710391295,101560027,28/08/21
10 Mini Cheeseburgers surgeles,Auchan,3596710391295,101680155,09/09/21
10 Mini Cheeseburgers surgeles,Auchan,3596710391295,101760157,17/09/21
10 Mini Cheeseburgers surgeles,Auchan,3596710391295,101900187,01/10/21
10 Mini Cheeseburgers surgeles,Auchan,3596710482054,102820103,01/01/22
10 Mini Cheeseburgers surgeles,Auchan,3596710482054,101990170,10/10/21
10 Mini Cheeseburgers surgeles,Auchan,3596710482054,102260048,06/11/21
10 Mini Cheeseburgers surgeles,Auchan,3596710482054,102340038,14/11/21
10 Mini Cheeseburgers surgeles,Auchan,3596710482054,102670170,17/12/21
Mes Mini Cheeseburgers preferes VBF,BRETZEL BURGARD,3422825091495,101470073,19/08/21
Bretzel a partager surgele,BRETZEL BURGARD,3422825060477,102730201,23/12/21
Bretzel a partager surgele,BRETZEL BURGARD,3422825060460,102740090,24/12/21
21 navettes Bretzel garnies surgelees,BRETZEL BURGARD,3422825965963,101810121,22/09/21
20 p’tites malicettes cocktail surgelee,BRETZEL BURGARD,,102460424,14/10/21
20 briochettes salees surgelees,BRETZEL BURGARD,,102470100,20/10/21
20 mini bagels surgeles,BRETZEL BURGARD,3422825090320,101850147,26/09/21
10 mini burgers assortis VBF surgeles Toque du chef,LIDL,20056933,101910046,09/07/21
10 mini burgers assortis VBF surgeles Toque du chef,LIDL,20056933,101920061,10/07/21
10 mini burgers assortis VBF surgeles Toque du chef,LIDL,20056933,101950058,13/07/21
10 mini burgers assortis VBF surgeles Toque du chef,LIDL,20056933,101970143,15/07/21
10 mini burgers assortis VBF surgeles Toque du chef,LIDL,20056933,101980052,16/07/21
Bagel surprise 24 toasts surgeles,LIDL,20056926,102800029,06/10/21
Bagel surprise 24 toasts surgeles,LIDL,20056926,102810031,07/10/21
Bagel surprise 24 toasts surgeles,LIDL,20056926,102820031,08/10/21
Bagel surprise 24 toasts surgeles,LIDL,20056926,102830047,09/10/21
Bagel surprise 24 toasts surgeles,LIDL,20056926,102870078,13/10/21
Bagel surprise 24 toasts surgeles,LIDL,20056926,102880028,14/10/21
Biscotte Epeautre/Sesame Bio,LES BISCOTTES ROGER,3273670002057,M245,15/10/21
Biscotte Epeautre/Sesame Bio,LES BISCOTTES ROGER,3273670002057,M248,15/10/21
Biscotte Epeautre/Sesame Bio,LES BISCOTTES ROGER,3273670002057,M266,15/10/21
Biscotte Epeautre/Sesame Bio,LES BISCOTTES ROGER,3273670002057,M284,15/11/21
Biscotte Epeautre/Sesame Bio,LES BISCOTTES ROGER,3273670002057,M295,16/11/21
10 Mini cheeseburgers,LEADER PRICE,3263856630211,102580189,08/12/21
Humous Bio ,A cote,,6269/03,01/09/23
Sesame pot de 80g,EPICEA,3547400002021,PR20060377,01/06/22
Sesame pot de 80g,EPICEA,3547400002021,PR20040547,01/04/22
Sesame pot de 80g,EPICEA,3547400002021,PR20050108,01/05/22
Sesame pot de 80g,EPICEA,3547400002021,PR20020434,01/02/22
Sesame pot de 80g,EPICEA,3547400002021,PR20040107,01/04/22
Sesame pot de 80g,EPICEA,3547400002021,PR20040379,01/04/22
Sesame pot de 80g,EPICEA,3547400002021,PR20050287,01/05/22
Sesame pot de 80g,EPICEA,3547400002021,PR20060108,01/05/22
Sesame pot de 80g,EPICEA,3547400002021,PR20030226,01/03/22
Sesame pot de 80g,EPICEA,3547400002021, PR20050177,01/05/22
Sesame pot de 80g,EPICEA,3547400002021,PR20030226,01/05/22
Sesame Ramadan 250g,EPICEA,3547402100169,PR20030124,01/05/22
Sesame complet bio 125g,LA PALETIERE,3278588952746,14820,27/05/21
Sesame complet bio 125g,LA PALETIERE,3278588952746,17920,27/06/21
Sesame complet bio 125g,LA PALETIERE,3278588952746,17820,26/05/21
Sesame complet bio 125g,LA PALETIERE,3278588952746,24020,27/08/21
Triangle Sesame Pavot Monoprix Bio,MONOPRIX,3350033456815,155,01/03/21
Mini burger foie gras puree figues & oignons x8 140g,SYSTeME U,3368951156304,20262,18/12/21
Baguette multigraines bio 280g,FRANPRIX,3263856780916,,
24 canapes prestige et leur presentoir,THIRIET,3292590802134,101900226,08/07/21
24 canapes prestige et leur presentoir,THIRIET,3292590802134,102720166,28/09/21
24 canapes prestige et leur presentoir,THIRIET,3292590802134,102730239,29/09/21
24 canapes prestige et leur presentoir,THIRIET,3292590802134,102740207,30/09/21
24 canapes prestige et leur presentoir,THIRIET,3292590802134,102820119,08/10/21
9 mini cheeseburgers,THIRIET,3292590800956,102650198,15/12/21
9 mini cheeseburgers,THIRIET,3292590800956,102460095,26/11/21
9 mini cheeseburgers,THIRIET,3292590800956,101410021,13/08/21
9 mini cheeseburgers,THIRIET,3292590800956,101550072,27/08/21
9 mini cheeseburgers,THIRIET,3292590800956,101710048,12/09/21
9 mini cheeseburgers,THIRIET,3292590800956,101920051,03/10/21
9 mini cheeseburgers,THIRIET,3292590800956,102060145,17/10/21
9 mini cheeseburgers,THIRIET,3292590800956,102090228,20/10/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,101610075,02/09/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,101620014,03/09/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,101700070,11/09/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,101830118,24/09/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,101990064,10/10/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,102260040,06/11/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,102270027,07/11/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,102410043,21/11/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,102450109,25/11/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,102650205,15/12/21
Mini cheese burger x10 155g surgeles,MARQUE REPERE,3564706525405,102660142,16/12/21
Thon a la japonaise pot de 135g,carrefour,3560071177713,P572872,15/11/20
Biscottes aux 6 cereales 300g,CASINO,3222472481812,L 202633147,31/03/21
Biscottes aux 6 cereales 300g,CASINO,3222472481812,L 202643147,31/03/21
Biscottes aux 6 cereales 300g,CASINO,3222472481812,L 203843147,30/06/21
Biscottes aux 6 cereales 300g,CASINO,3222472481812,L 203463147,31/05/21
Biscottes aux 6 cereales 300g,CASINO,3222472481812,L 203043147,30/04/21
Biscottes aux 6 cereales 300g,CASINO,3222472481812,L 203063147,30/04/21
Biscottes aux 6 cereales 300g,CASINO,3222472481812,L 203123147,30/04/21
Biscottes aux 6 cereales 300g,CASINO,3222472481812,L 203133147,30/04/21
Biscottes aux 6 cereales 300g,FRANPRIX,3263850575617,L 203043147,30/04/21
Biscottes aux 6 cereales 300g,LEADER PRICE,3263852510722,L 203043147,30/04/21
Biscottes aux 6 cereales 300g,MONOPRIX,3350031771064,L 203043148,30/04/21
Biscottes aux 6 cereales 300g,SYSTeME U,3256220020527,L 202353147,31/03/21
Biscottes aux 6 cereales 300g,SYSTeME U,3256220020527,L 202363147,31/04/21
Biscottes aux 6 cereales 300g,SYSTeME U,3256220020527,L 202643147,31/03/21
Biscottes aux 6 cereales 300g,SYSTeME U,3256220020527,L 203043147,30/04/21
Biscottes aux 6 cereales 300g,SYSTeME U,3256220020527,L 203053147,30/04/21
Biscottes aux 6 cereales 300g,SYSTeME U,3256220020527,L 203123147,30/04/21
Biscottes aux 6 cereales 300g,SYSTeME U,3256220020527,L 203433147,31/05/21
Biscottes aux 6 cereales 300g,SYSTeME U,3256220020527,L 203443147,31/05/21
Biscottes aux 6 cereales 300g,SYSTeME U,3256220020527,L 203453147,31/05/21
Biscottes aux 6 cereales 300g,SYSTeME U,3256220020527,L 203853147,30/06/21
Biscottes aux 6 cereales 300g,Auchan,3596710194032,L 203033147,01/04/21
Biscottes aux 6 cereales 300g,Auchan,3596710194032,L 202343147,01/03/21
Biscottes aux 6 cereales 300g,Auchan,3596710194032,L 202643147,01/03/21
Biscottes aux 6 cereales 300g,Auchan,3596710194032,L 202353147,01/03/21
Biscottes aux 6 cereales 300g,Auchan,3596710194032,L 202653147,01/03/21
Biscottes aux 6 cereales 300g,Auchan,3596710194032,L 203453147,01/05/21
Biscottes aux 6 cereales 300g,Auchan,3596710194032,L 203863147,01/06/21
BACON BURGER  X8,Picard,3270160891795,101750194,23/06/21
BACON BURGER  X8,Picard,  3270160891795,102130022,31/07/21
BACON BURGER  X8,Picard,  3270160891795,102230007,10/08/21
BACON BURGER  X8,Picard,  3270160891795,102240008,11/08/21
BACON BURGER  X8,Picard,  3270160891795,102260013,13/08/21
BACON BURGER  X8,Picard,  3270160891795,102270007,14/08/21
BACON BURGER  X8,Picard,  3270160891795,102510089,07/09/21
PLANCHE TAPAS APERO 8X12P,Picard,3270160837724,102040151,22/07/21
PLANCHE TAPAS APERO 8X12P,Picard,3270160837724,102050048,23/07/21
PLANCHE TAPAS APERO 8X12P,Picard,  3270160837724,102370079,24/08/21
PLANCHE TAPAS APERO 8X12P,Picard,  3270160837724,102380069,25/08/21
PLANCHE TAPAS APERO 8X12P,Picard,  3270160837724,102390025,26/08/21
PLANCHE TAPAS APERO 8X12P,Picard,  3270160837724,102400038,27/08/21
PLANCHE TAPAS APERO 8X12P,Picard,3270160837724,102790074,05/10/21
PLANCHE TAPAS APERO 8X12P,Picard,3270160837724,102800056,06/10/21
PLANCHE TAPAS APERO 8X12P,Picard,3270160837724,102810067,07/10/21
PLANCHE TAPAS APERO 8X12P,Picard,3270160837724,102820049,08/10/21
Pain cereales,U BIO,Vendu entre le 08/07/20 et le 06/11/20 au rayon bio,,
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2012802, 13/11/2020
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2013202,17/11/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2013502,20/11/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2014802,03/12/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2014902,04/12/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2015402,09/12/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2015602,11/12/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2016002,15/12/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2016302,18/12/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2016402,19/12/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2016902,24/12/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2017402,29/12/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2017602,31/12/20
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2018102,05/01/21
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2018202,06/01/21
Petits paves cereales x 6 issus de l’Agriculture Biologique,BIOFOURNIL,3419390404928,2018802,12/01/21
Melange salade BIO en vrac,Bio village (Leclerc),Vrac,H311,27/07/21
Graines de sesame BIO en vrac,Bio village (Leclerc),Vrac,H282,07/07/21
Graines de sesame BIO en vrac,Bio village (Leclerc),Vrac,H291,13/07/21
Puree de sesame Tahin bio ,U BIO,3256228125644,0233H,30/08/22
Puree de sesame Tahin bio ,U BIO,3256228125644,0233H1,30/08/22
Puree de sesame Tahin bio ,U BIO,3256228125644,0233H2,30/08/22
Sesame decortique bio,LA PALETIERE,3278588952746,205620,25/02/21
Sesame decortique bio,LA PALETIERE,3278588952746,209720,26/04/21
Sesame decortique bio,LA PALETIERE,3278588952746,414820,27/05/21
Sesame decortique bio,LA PALETIERE,3278588952746,514820,27/05/21
Sesame decortique bio,LA PALETIERE,3278588952746,217820,26/06/21
Biscuits Sesame Gerble 172g,Gerble,3175681124301,21915065,
Biscuits Sesame Gerble 172g,Gerble,3175681124301,21915519,
Biscuits Sesame Gerble 172g,Gerble,3175681124301,21916368,
Biscuits Sesame Gerble 172g,Gerble,3175681124301,21920254,
Biscuits Sesame Gerble 172g,Gerble,3175681124301,21921970,
Biscuits Sesame Gerble 46g,Gerble,3175681014800,21915048,
Biscuits Sesame Gerble 46g,Gerble,3175681014800,21915503,
Biscuits Sesame Gerble 46g,Gerble,3175681014800,21916299,
Biscuits Sesame Gerble 46g,Gerble,3175681014800,21921158,
 4 pains bagels speciaux precuits avec sesame 340g marque Trader Joe's,ALDI,26002262,,16/10/2020 et 17/10/2020
Pain cereales LALOS 450g,MONOPRIX,,,Du 17/03/2021 au 07/10/2021
Pain muesli LALOS 260g,MONOPRIX,,,Du 8/06/2021 au 10/09/2021
Baguette Cereales LALOS M.GT,MONOPRIX,,,Du 3/06/2021 au 6/10/2021
Biscuits Sesame Gerble 230g,Gerble,3175680011480,21915485,14/11/20
Biscuits Sesame Gerble 230g,Gerble,3175680011480,21915486,17/11/20
Biscuits Sesame Gerble 230g,Gerble,3175680011480,21915711,18/11/20
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11904683,25/11/20
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11904782,07/12/20
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11904823,12/12/20
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11905026,22/12/20
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11905236,09/01/21
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11905286,09/01/21
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11905794,17/03/21
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11905820,19/03/21
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11905821,19/03/21
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11905822,20/03/21
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11905344,23/03/21
Biscuits Sesame Gerble 230g,Gerble,3175680011480,11905929,03/04/21
Pain Muesli PICARD,Picard,43753,3453004,Toutes les DLUO
Pain Muesli PICARD,Picard,43753,3459186,Toutes les DLUO
Pain Muesli PICARD,Picard,43753,3441244,Toutes les DLUO
MAGRET CANARD LAQUE 320G,Picard,88262,466486,09/10/21
MAGRET CANARD LAQUE 320G,Picard,88262,467398,23/10/21
MAGRET CANARD LAQUE 320G,Picard,88262,469114,20/11/21
MAGRET CANARD LAQUE 320G,Picard,88262,469442,26/11/21
MAGRET CANARD LAQUE 320G,Picard,88262,469630,27/11/21
MAGRET CANARD LAQUE 320G,Picard,88262,470364,10/12/21
MAGRET CANARD LAQUE 320G,Picard,88262,470454,11/12/21
MAGRET CANARD LAQUE 320G,Picard,88262,471534,25/12/21
Tablette Excellence Sesame Caramelise 100g,LINDT & SPRUNGLI SAS,3046920017503,L5680,31/08/21
Tablette Excellence Sesame Caramelise 100g,LINDT & SPRUNGLI SAS,3046920017640,L5640,30/09/21
Tablette Excellence Sesame Caramelise 100g,LINDT & SPRUNGLI SAS,3046920030052,,
BOBUN BŒUF 350g,AGIS COLLECTION D’ASIE,3366760045185,304,10/11/20
BOBUN BŒUF 350g,AGIS COLLECTION D’ASIE,3366760045185,307,13/11/20
BOBUN BŒUF 350g,AGIS COLLECTION D’ASIE,3366760045185,309,15/11/20
BOBUN BŒUF 350g,AGIS COLLECTION D’ASIE,3366760045185,311,17/11/20
BOBUN CREVETTES 350g,AGIS COLLECTION D’ASIE,3366760045178,307,13/11/20
BOBUN CREVETTES 350g,AGIS COLLECTION D’ASIE,3366760045178,309,15/11/20
BOBUN CREVETTES 350g,AGIS COLLECTION D’ASIE,3366760045178,311,17/11/20
BOBUN POULET 350g,AGIS COLLECTION D’ASIE,3366760046052,304,10/11/20
BOBUN POULET 350g,AGIS COLLECTION D’ASIE,3366760046052,309,13/11/20
BOBUN POULET 350g,AGIS COLLECTION D’ASIE,3366760046052,311,17/11/20
Boule aux cereales 500g,CASINO,3222477383715,,Vendu jusqu'au 10/11/2020
SESAME DECORTIQUE,LA PALETIERE,,17820,26/06/21
SESAME DECORTIQUE,LA PALETIERE,,14820,27/05/21
SESAME DECORTIQUE,LA PALETIERE,,9720,06/04/21
SESAME DECORTIQUE,LA PALETIERE,,5620,25/02/21
Tartines aixoises,LES BISCOTTES ROGER,3273670000428,M247,15/10/21
Tartines aixoises,LES BISCOTTES ROGER,3273670000428,M254,15/10/21
Tartines aixoises,LES BISCOTTES ROGER,3273670000428,M261,15/10/21
Tartines aixoises,LES BISCOTTES ROGER,3273670000428,M268,15/10/21
Tartines aixoises,LES BISCOTTES ROGER,3273670000428,M283,15/11/21
Tartines aixoises,LES BISCOTTES ROGER,3273670000428,M290,15/11/21
Tartines aixoises ble complet,LES BISCOTTES ROGER,,M254,15/10/21
Tartines aixoises ble complet,LES BISCOTTES ROGER,,M268,15/10/21
Tartines aixoises ble complet,LES BISCOTTES ROGER,,M283,15/11/21
Cocktail Snack 1 kilo METRO CHEF,METRO,,S 3861 2 ,19/09/21
Cocktail Snack 1 kilo METRO CHEF,METRO,,S 3931 2,23/09/21
Cocktail Snack 1 kilo METRO CHEF,METRO,,S 3941 2,24/09/21
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2014902,04/12/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2016402,19/12/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2018302,07/01/21
Pain de mie cereales 350g issu de l’Agriculture Biologique,BIOFOURNIL,3419390407851,2022501,12/11/20
Sesame dore pot de 100g,Bedros,3580281862346,20-005/1,01/03/22
Sesame dore pot de 100g,Bedros,3580281862346,20-005/1,20/04/22
salade d'algues Kombu & sesame,PROMOCASH/METRO,3467740026269,119-20-217-500G,02/12/20
salade d'algues Kombu & sesame,PROMOCASH/METRO,3467740026269,119-20-240-500G,05/01/21
Sesame blond complet 25kg,MARKAL,3329488510250,20212036   2020220127-02,30/11/21
Sesame blond complet 25kg,MARKAL,3329488510250,20259077   2020220127-03,30/11/21
Sesame blond complet 25kg,MARKAL,3329488510250,20273034   2020220127-03,30/11/21
Sesame blond complet 500g,MARKAL,3329488511202,20240037,01/01/22
Sesame blond complet 500g,MARKAL,3329488511202,20267137,23/01/22
Farine 5 cereales et 3 graines 5kg,MARKAL,3329486511051,20240068   DC 89069 (M520883),17/05/21
